GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
0500000US30087,30087,"Rosebud County, Montana",9233
0500000US30089,30089,"Sanders County, Montana",11413
0500000US30091,30091,"Sheridan County, Montana",3384
0500000US30093,30093,"Silver Bow County, Montana",34200
0500000US30095,30095,"Stillwater County, Montana",9117
0500000US30097,30097,"Sweet Grass County, Montana",3651
0500000US30099,30099,"Teton County, Montana",6073
0500000US30101,30101,"Toole County, Montana",5324
0500000US30103,30103,"Treasure County, Montana",718
0500000US30105,30105,"Valley County, Montana",7369
0500000US30107,30107,"Wheatland County, Montana",2168
0500000US30109,30109,"Wibaux County, Montana",1017
0500000US30111,30111,"Yellowstone County, Montana",147972
0500000US31001,31001,"Adams County, Nebraska",31364
0500000US31003,31003,"Antelope County, Nebraska",6685
0500000US31005,31005,"Arthur County, Nebraska",460
0500000US31007,31007,"Banner County, Nebraska",690
0500000US31009,31009,"Blaine County, Nebraska",478
0500000US31011,31011,"Boone County, Nebraska",5505
0500000US31013,31013,"Box Butte County, Nebraska",11308
0500000US31015,31015,"Boyd County, Nebraska",2099
0500000US31017,31017,"Brown County, Nebraska",3145
0500000US31019,31019,"Buffalo County, Nebraska",46102
0500000US31021,31021,"Burt County, Nebraska",6858
0500000US31023,31023,"Butler County, Nebraska",8395
0500000US31025,31025,"Cass County, Nebraska",25241
0500000US31027,31027,"Cedar County, Nebraska",8852
0500000US31029,31029,"Chase County, Nebraska",3966
0500000US31031,31031,"Cherry County, Nebraska",5713
0500000US31033,31033,"Cheyenne County, Nebraska",9998
0500000US31035,31035,"Clay County, Nebraska",6542
0500000US31037,31037,"Colfax County, Nebraska",10515
0500000US31039,31039,"Cuming County, Nebraska",9139
0500000US31041,31041,"Custer County, Nebraska",10939
0500000US31043,31043,"Dakota County, Nebraska",21006
0500000US31045,31045,"Dawes County, Nebraska",9182
0500000US31047,31047,"Dawson County, Nebraska",24326
0500000US31049,31049,"Deuel County, Nebraska",1941
0500000US31051,31051,"Dixon County, Nebraska",6000
0500000US31053,31053,"Dodge County, Nebraska",36691
0500000US31055,31055,"Douglas County, Nebraska",517110
0500000US31057,31057,"Dundy County, Nebraska",2008
0500000US31059,31059,"Fillmore County, Nebraska",5890
0500000US31061,31061,"Franklin County, Nebraska",3225
0500000US31063,31063,"Frontier County, Nebraska",2756
0500000US31065,31065,"Furnas County, Nebraska",4959
0500000US31067,31067,"Gage County, Nebraska",22311
0500000US31069,31069,"Garden County, Nebraska",2057
0500000US31071,31071,"Garfield County, Nebraska",2049
0500000US31073,31073,"Gosper County, Nebraska",2044
0500000US31075,31075,"Grant County, Nebraska",614
0500000US31077,31077,"Greeley County, Nebraska",2538
0500000US31079,31079,"Hall County, Nebraska",58607
0500000US31081,31081,"Hamilton County, Nebraska",9124
0500000US31083,31083,"Harlan County, Nebraska",3423
0500000US31085,31085,"Hayes County, Nebraska",967
0500000US31087,31087,"Hitchcock County, Nebraska",2908
0500000US31089,31089,"Holt County, Nebraska",10435
0500000US31091,31091,"Hooker County, Nebraska",736
0500000US31093,31093,"Howard County, Nebraska",6274
0500000US31095,31095,"Jefferson County, Nebraska",7547
0500000US31097,31097,"Johnson County, Nebraska",5217
0500000US31099,31099,"Kearney County, Nebraska",6489
0500000US31101,31101,"Keith County, Nebraska",8368
0500000US31103,31103,"Keya Paha County, Nebraska",824
0500000US31105,31105,"Kimball County, Nebraska",3821
0500000US31107,31107,"Knox County, Nebraska",8701
0500000US31109,31109,"Lancaster County, Nebraska",285407
0500000US31111,31111,"Lincoln County, Nebraska",36288
0500000US31113,31113,"Logan County, Nebraska",763
0500000US31115,31115,"Loup County, Nebraska",632
0500000US31117,31117,"McPherson County, Nebraska",539
0500000US31119,31119,"Madison County, Nebraska",34876
0500000US31121,31121,"Merrick County, Nebraska",7845
0500000US31123,31123,"Morrill County, Nebraska",5042
0500000US31125,31125,"Nance County, Nebraska",3735
0500000US31127,31127,"Nemaha County, Nebraska",7248
0500000US31129,31129,"Nuckolls County, Nebraska",4500
0500000US31131,31131,"Otoe County, Nebraska",15740
0500000US31133,31133,"Pawnee County, Nebraska",2773
0500000US31135,31135,"Perkins County, Nebraska",2970
0500000US31137,31137,"Phelps County, Nebraska",9188
0500000US31139,31139,"Pierce County, Nebraska",7266
0500000US31141,31141,"Platte County, Nebraska",32237
0500000US31143,31143,"Polk County, Nebraska",5406
0500000US31145,31145,"Red Willow County, Nebraska",11055
0500000US31147,31147,"Richardson County, Nebraska",8363
0500000US31149,31149,"Rock County, Nebraska",1526
0500000US31151,31151,"Saline County, Nebraska",14200
0500000US31153,31153,"Sarpy County, Nebraska",158840
0500000US31155,31155,"Saunders County, Nebraska",20780
0500000US31157,31157,"Scotts Bluff County, Nebraska",36970
0500000US31159,31159,"Seward County, Nebraska",16750
0500000US31161,31161,"Sheridan County, Nebraska",5469
0500000US31163,31163,"Sherman County, Nebraska",3152
0500000US31165,31165,"Sioux County, Nebraska",1311
0500000US31167,31167,"Stanton County, Nebraska",6129
0500000US31169,31169,"Thayer County, Nebraska",5228
0500000US31171,31171,"Thomas County, Nebraska",647
0500000US31173,31173,"Thurston County, Nebraska",6940
0500000US31175,31175,"Valley County, Nebraska",4260
0500000US31177,31177,"Washington County, Nebraska",20234
0500000US31179,31179,"Wayne County, Nebraska",9595
0500000US31181,31181,"Webster County, Nebraska",3812
0500000US31183,31183,"Wheeler County, Nebraska",818
0500000US31185,31185,"York County, Nebraska",13665
0500000US32001,32001,"Churchill County, Nevada",24877
0500000US32003,32003,"Clark County, Nevada",1951269
0500000US32005,32005,"Douglas County, Nevada",46997
0500000US32007,32007,"Elko County, Nevada",48818
0500000US32009,32009,"Esmeralda County, Nevada",783
0500000US32011,32011,"Eureka County, Nevada",1987
0500000US32013,32013,"Humboldt County, Nevada",16528
0500000US32015,32015,"Lander County, Nevada",5775
0500000US32017,32017,"Lincoln County, Nevada",5345
0500000US32019,32019,"Lyon County, Nevada",51980
0500000US32021,32021,"Mineral County, Nevada",4772
0500000US32023,32023,"Nye County, Nevada",43946
0500000US32027,32027,"Pershing County, Nevada",6753
0500000US32029,32029,"Storey County, Nevada",4010
0500000US32031,32031,"Washoe County, Nevada",421407
0500000US32033,32033,"White Pine County, Nevada",10030
0500000US32510,32510,"Carson City, Nevada",55274
0500000US33001,33001,"Belknap County, New Hampshire",60088
0500000US33003,33003,"Carroll County, New Hampshire",47818
0500000US33005,33005,"Cheshire County, New Hampshire",77117
0500000US33007,33007,"Coos County, New Hampshire",33055
0500000US33009,33009,"Grafton County, New Hampshire",89118
0500000US33011,33011,"Hillsborough County, New Hampshire",400721
0500000US33013,33013,"Merrimack County, New Hampshire",146445
0500000US33015,33015,"Rockingham County, New Hampshire",295223
0500000US33017,33017,"Strafford County, New Hampshire",123143
0500000US33019,33019,"Sullivan County, New Hampshire",43742
0500000US34001,34001,"Atlantic County, New Jersey",274549
0500000US34003,34003,"Bergen County, New Jersey",905116
0500000US34005,34005,"Burlington County, New Jersey",448734(r43703)
0500000US34007,34007,"Camden County, New Jersey",513657(r43715)
0500000US34009,34009,"Cape May County, New Jersey",97265
0500000US34011,34011,"Cumberland County, New Jersey",156898
0500000US34013,34013,"Essex County, New Jersey",783969
0500000US34015,34015,"Gloucester County, New Jersey",288288
0500000US34017,34017,"Hudson County, New Jersey",634266(r43849)
0500000US34019,34019,"Hunterdon County, New Jersey",128349
0500000US34021,34021,"Mercer County, New Jersey",366513
0500000US34023,34023,"Middlesex County, New Jersey",809858
0500000US34025,34025,"Monmouth County, New Jersey",630380
0500000US34027,34027,"Morris County, New Jersey",492276
0500000US34029,34029,"Ocean County, New Jersey",576567
0500000US34031,34031,"Passaic County, New Jersey",501226
0500000US34033,34033,"Salem County, New Jersey",66083
0500000US34035,34035,"Somerset County, New Jersey",323444
0500000US34037,34037,"Sussex County, New Jersey",149265
0500000US34039,34039,"Union County, New Jersey",536499
0500000US34041,34041,"Warren County, New Jersey",108692
0500000US35001,35001,"Bernalillo County, New Mexico",662564
0500000US35003,35003,"Catron County, New Mexico",3725
0500000US35005,35005,"Chaves County, New Mexico",65645
0500000US35006,35006,"Cibola County, New Mexico",27213
0500000US35007,35007,"Colfax County, New Mexico",13750
0500000US35009,35009,"Curry County, New Mexico",48376
0500000US35011,35011,"De Baca County, New Mexico",2022
0500000US35013,35013,"Doña Ana County, New Mexico",209233
0500000US35015,35015,"Eddy County, New Mexico",53829
0500000US35017,35017,"Grant County, New Mexico",29514
0500000US35019,35019,"Guadalupe County, New Mexico",4687
0500000US35021,35021,"Harding County, New Mexico",695
0500000US35023,35023,"Hidalgo County, New Mexico",4894
0500000US35025,35025,"Lea County, New Mexico",64727
0500000US35027,35027,"Lincoln County, New Mexico",20497
0500000US35028,35028,"Los Alamos County, New Mexico",17950
0500000US35029,35029,"Luna County, New Mexico",25095
0500000US35031,35031,"McKinley County, New Mexico",71492
0500000US35033,35033,"Mora County, New Mexico",4881
0500000US35035,35035,"Otero County, New Mexico",63797
0500000US35037,35037,"Quay County, New Mexico",9041
0500000US35039,35039,"Rio Arriba County, New Mexico",40246
0500000US35041,35041,"Roosevelt County, New Mexico",19846
0500000US35043,35043,"Sandoval County, New Mexico",131561
0500000US35045,35045,"San Juan County, New Mexico",130044
0500000US35047,35047,"San Miguel County, New Mexico",29393
0500000US35049,35049,"Santa Fe County, New Mexico",144170
0500000US35051,35051,"Sierra County, New Mexico",11988
0500000US35053,35053,"Socorro County, New Mexico",17866
0500000US35055,35055,"Taos County, New Mexico",32937
0500000US35057,35057,"Torrance County, New Mexico",16383
0500000US35059,35059,"Union County, New Mexico",4549
0500000US35061,35061,"Valencia County, New Mexico",76569
0500000US36001,36001,"Albany County, New York",304204
0500000US36003,36003,"Allegany County, New York",48946
0500000US36005,36005,"Bronx County, New York",1385108
0500000US36007,36007,"Broome County, New York",200600
0500000US36009,36009,"Cattaraugus County, New York",80317
0500000US36011,36011,"Cayuga County, New York",80026
0500000US36013,36013,"Chautauqua County, New York",134905
0500000US36015,36015,"Chemung County, New York",88830
0500000US36017,36017,"Chenango County, New York",50477
0500000US36019,36019,"Clinton County, New York",82128
0500000US36021,36021,"Columbia County, New York",63096
0500000US36023,36023,"Cortland County, New York",49336
0500000US36025,36025,"Delaware County, New York",47980
0500000US36027,36027,"Dutchess County, New York",297488
0500000US36029,36029,"Erie County, New York",919040
0500000US36031,36031,"Essex County, New York",39370
0500000US36033,36033,"Franklin County, New York",51599
0500000US36035,36035,"Fulton County, New York",55531
0500000US36037,36037,"Genesee County, New York",60079
0500000US36039,36039,"Greene County, New York",49221
0500000US36041,36041,"Hamilton County, New York",4836
0500000US36043,36043,"Herkimer County, New York",64519
0500000US36045,36045,"Jefferson County, New York",116229
0500000US36047,36047,"Kings County, New York",2504700
0500000US36049,36049,"Lewis County, New York",27087
0500000US36051,36051,"Livingston County, New York",65393
0500000US36053,36053,"Madison County, New York",73442
0500000US36055,36055,"Monroe County, New York",744344
0500000US36057,36057,"Montgomery County, New York",50219
0500000US36059,36059,"Nassau County, New York",1339532
0500000US36061,36061,"New York County, New York",1585873
0500000US36063,36063,"Niagara County, New York",216469
0500000US36065,36065,"Oneida County, New York",234878
0500000US36067,36067,"Onondaga County, New York",467026
0500000US36069,36069,"Ontario County, New York",107931
0500000US36071,36071,"Orange County, New York",372813
0500000US36073,36073,"Orleans County, New York",42883
0500000US36075,36075,"Oswego County, New York",122109
0500000US36077,36077,"Otsego County, New York",62259
0500000US36079,36079,"Putnam County, New York",99710
0500000US36081,36081,"Queens County, New York",2230722
0500000US36083,36083,"Rensselaer County, New York",159429
0500000US36085,36085,"Richmond County, New York",468730
0500000US36087,36087,"Rockland County, New York",311687
0500000US36089,36089,"St. Lawrence County, New York",111944
0500000US36091,36091,"Saratoga County, New York",219607
0500000US36093,36093,"Schenectady County, New York",154727
0500000US36095,36095,"Schoharie County, New York",32749
0500000US36097,36097,"Schuyler County, New York",18343
0500000US36099,36099,"Seneca County, New York",35251
0500000US36101,36101,"Steuben County, New York",98990
0500000US36103,36103,"Suffolk County, New York",1493350
0500000US36105,36105,"Sullivan County, New York",77547
0500000US36107,36107,"Tioga County, New York",51125
0500000US36109,36109,"Tompkins County, New York",101564
0500000US36111,36111,"Ulster County, New York",182493
0500000US36113,36113,"Warren County, New York",65707
0500000US36115,36115,"Washington County, New York",63216
0500000US36117,36117,"Wayne County, New York",93772
0500000US36119,36119,"Westchester County, New York",949113
0500000US36121,36121,"Wyoming County, New York",42155
0500000US36123,36123,"Yates County, New York",25348
0500000US37001,37001,"Alamance County, North Carolina",151131
0500000US37003,37003,"Alexander County, North Carolina",37198
0500000US37005,37005,"Alleghany County, North Carolina",11155
0500000US37007,37007,"Anson County, North Carolina",26948
0500000US37009,37009,"Ashe County, North Carolina",27281
0500000US37011,37011,"Avery County, North Carolina",17797
0500000US37013,37013,"Beaufort County, North Carolina",47759
0500000US37015,37015,"Bertie County, North Carolina",21282
0500000US37017,37017,"Bladen County, North Carolina",35190
0500000US37019,37019,"Brunswick County, North Carolina",107431
0500000US37021,37021,"Buncombe County, North Carolina",238318
0500000US37023,37023,"Burke County, North Carolina",90912
0500000US37025,37025,"Cabarrus County, North Carolina",178011
0500000US37027,37027,"Caldwell County, North Carolina",83029
0500000US37029,37029,"Camden County, North Carolina",9980
0500000US37031,37031,"Carteret County, North Carolina",66469
0500000US37033,37033,"Caswell County, North Carolina",23719
0500000US37035,37035,"Catawba County, North Carolina",154358
0500000US37037,37037,"Chatham County, North Carolina",63505
0500000US37039,37039,"Cherokee County, North Carolina",27444
0500000US37041,37041,"Chowan County, North Carolina",14793
0500000US37043,37043,"Clay County, North Carolina",10587
0500000US37045,37045,"Cleveland County, North Carolina",98078
0500000US37047,37047,"Columbus County, North Carolina",58098
0500000US37049,37049,"Craven County, North Carolina",103505
0500000US37051,37051,"Cumberland County, North Carolina",319431
0500000US37053,37053,"Currituck County, North Carolina",23547
0500000US37055,37055,"Dare County, North Carolina",33920
0500000US37057,37057,"Davidson County, North Carolina",162878
0500000US37059,37059,"Davie County, North Carolina",41240
0500000US37061,37061,"Duplin County, North Carolina",58505
0500000US37063,37063,"Durham County, North Carolina",267587(r44562)
0500000US37065,37065,"Edgecombe County, North Carolina",56552
0500000US37067,37067,"Forsyth County, North Carolina",350670
0500000US37069,37069,"Franklin County, North Carolina",60619
0500000US37071,37071,"Gaston County, North Carolina",206086
0500000US37073,37073,"Gates County, North Carolina",12197
0500000US37075,37075,"Graham County, North Carolina",8861
0500000US37077,37077,"Granville County, North Carolina",59916(r44575)
0500000US37079,37079,"Greene County, North Carolina",21362
0500000US37081,37081,"Guilford County, North Carolina",488406
0500000US37083,37083,"Halifax County, North Carolina",54691
0500000US37085,37085,"Harnett County, North Carolina",114678
0500000US37087,37087,"Haywood County, North Carolina",59036
0500000US37089,37089,"Henderson County, North Carolina",106740
0500000US37091,37091,"Hertford County, North Carolina",24669
0500000US37093,37093,"Hoke County, North Carolina",46952
0500000US37095,37095,"Hyde County, North Carolina",5810
0500000US37097,37097,"Iredell County, North Carolina",159437
0500000US37099,37099,"Jackson County, North Carolina",40271
0500000US37101,37101,"Johnston County, North Carolina",168878
0500000US37103,37103,"Jones County, North Carolina",10153
0500000US37105,37105,"Lee County, North Carolina",57866
0500000US37107,37107,"Lenoir County, North Carolina",59495
0500000US37109,37109,"Lincoln County, North Carolina",78265
0500000US37111,37111,"McDowell County, North Carolina",44996
0500000US37113,37113,"Macon County, North Carolina",33922
0500000US37115,37115,"Madison County, North Carolina",20764
0500000US37117,37117,"Martin County, North Carolina",24505
0500000US37119,37119,"Mecklenburg County, North Carolina",919628
0500000US37121,37121,"Mitchell County, North Carolina",15579
0500000US37123,37123,"Montgomery County, North Carolina",27798
0500000US37125,37125,"Moore County, North Carolina",88247
0500000US37127,37127,"Nash County, North Carolina",95840
0500000US37129,37129,"New Hanover County, North Carolina",202667
0500000US37131,37131,"Northampton County, North Carolina",22099
0500000US37133,37133,"Onslow County, North Carolina",177772
0500000US37135,37135,"Orange County, North Carolina",133801
0500000US37137,37137,"Pamlico County, North Carolina",13144
0500000US37139,37139,"Pasquotank County, North Carolina",40661
0500000US37141,37141,"Pender County, North Carolina",52217
0500000US37143,37143,"Perquimans County, North Carolina",13453
0500000US37145,37145,"Person County, North Carolina",39464
0500000US37147,37147,"Pitt County, North Carolina",168148
0500000US37149,37149,"Polk County, North Carolina",20510
0500000US37151,37151,"Randolph County, North Carolina",141752
0500000US37153,37153,"Richmond County, North Carolina",46639
0500000US37155,37155,"Robeson County, North Carolina",134168
0500000US37157,37157,"Rockingham County, North Carolina",93643
0500000US37159,37159,"Rowan County, North Carolina",138428
0500000US37161,37161,"Rutherford County, North Carolina",67810
0500000US37163,37163,"Sampson County, North Carolina",63431
0500000US37165,37165,"Scotland County, North Carolina",36157
0500000US37167,37167,"Stanly County, North Carolina",60585
0500000US37169,37169,"Stokes County, North Carolina",47401
0500000US37171,37171,"Surry County, North Carolina",73673
0500000US37173,37173,"Swain County, North Carolina",13981
0500000US37175,37175,"Transylvania County, North Carolina",33090
0500000US37177,37177,"Tyrrell County, North Carolina",4407
0500000US37179,37179,"Union County, North Carolina",201292
0500000US37181,37181,"Vance County, North Carolina",45422
0500000US37183,37183,"Wake County, North Carolina",900993
0500000US37185,37185,"Warren County, North Carolina",20972
0500000US37187,37187,"Washington County, North Carolina",13228
0500000US37189,37189,"Watauga County, North Carolina",51079
0500000US37191,37191,"Wayne County, North Carolina",122623
0500000US37193,37193,"Wilkes County, North Carolina",69340
0500000US37195,37195,"Wilson County, North Carolina",81234
0500000US37197,37197,"Yadkin County, North Carolina",38406
0500000US37199,37199,"Yancey County, North Carolina",17818
0500000US38001,38001,"Adams County, North Dakota",2343
0500000US38003,38003,"Barnes County, North Dakota",11066
0500000US38005,38005,"Benson County, North Dakota",6660
0500000US38007,38007,"Billings County, North Dakota",783
0500000US38009,38009,"Bottineau County, North Dakota",6429
0500000US38011,38011,"Bowman County, North Dakota",3151
0500000US38013,38013,"Burke County, North Dakota",1968
0500000US38015,38015,"Burleigh County, North Dakota",81308
0500000US38017,38017,"Cass County, North Dakota",149778
0500000US38019,38019,"Cavalier County, North Dakota",3993
0500000US38021,38021,"Dickey County, North Dakota",5289
0500000US38023,38023,"Divide County, North Dakota",2071
0500000US38025,38025,"Dunn County, North Dakota",3536
0500000US38027,38027,"Eddy County, North Dakota",2385
0500000US38029,38029,"Emmons County, North Dakota",3550
0500000US38031,38031,"Foster County, North Dakota",3343
0500000US38033,38033,"Golden Valley County, North Dakota",1680
0500000US38035,38035,"Grand Forks County, North Dakota",66861
0500000US38037,38037,"Grant County, North Dakota",2394
0500000US38039,38039,"Griggs County, North Dakota",2420
0500000US38041,38041,"Hettinger County, North Dakota",2477
0500000US38043,38043,"Kidder County, North Dakota",2435
0500000US38045,38045,"LaMoure County, North Dakota",4139
0500000US38047,38047,"Logan County, North Dakota",1990
0500000US38049,38049,"McHenry County, North Dakota",5395
0500000US38051,38051,"McIntosh County, North Dakota",2809
0500000US38053,38053,"McKenzie County, North Dakota",6360
0500000US38055,38055,"McLean County, North Dakota",8962
0500000US38057,38057,"Mercer County, North Dakota",8424
0500000US38059,38059,"Morton County, North Dakota",27471
0500000US38061,38061,"Mountrail County, North Dakota",7673
0500000US38063,38063,"Nelson County, North Dakota",3126
0500000US38065,38065,"Oliver County, North Dakota",1846
0500000US38067,38067,"Pembina County, North Dakota",7413
0500000US38069,38069,"Pierce County, North Dakota",4357
0500000US38071,38071,"Ramsey County, North Dakota",11451
0500000US38073,38073,"Ransom County, North Dakota",5457
0500000US38075,38075,"Renville County, North Dakota",2470
0500000US38077,38077,"Richland County, North Dakota",16321
0500000US38079,38079,"Rolette County, North Dakota",13937
0500000US38081,38081,"Sargent County, North Dakota",3829
0500000US38083,38083,"Sheridan County, North Dakota",1321
0500000US38085,38085,"Sioux County, North Dakota",4153
0500000US38087,38087,"Slope County, North Dakota",727
0500000US38089,38089,"Stark County, North Dakota",24199
0500000US38091,38091,"Steele County, North Dakota",1975
0500000US38093,38093,"Stutsman County, North Dakota",21100
0500000US38095,38095,"Towner County, North Dakota",2246
0500000US38097,38097,"Traill County, North Dakota",8121
0500000US38099,38099,"Walsh County, North Dakota",11119
0500000US38101,38101,"Ward County, North Dakota",61675
0500000US38103,38103,"Wells County, North Dakota",4207
0500000US38105,38105,"Williams County, North Dakota",22398
0500000US39001,39001,"Adams County, Ohio",28550
0500000US39003,39003,"Allen County, Ohio",106331
0500000US39005,39005,"Ashland County, Ohio",53139
0500000US39007,39007,"Ashtabula County, Ohio",101497
0500000US39009,39009,"Athens County, Ohio",64757
0500000US39011,39011,"Auglaize County, Ohio",45949
0500000US39013,39013,"Belmont County, Ohio",70400
0500000US39015,39015,"Brown County, Ohio",44846
0500000US39017,39017,"Butler County, Ohio",368130
0500000US39019,39019,"Carroll County, Ohio",28836
0500000US39021,39021,"Champaign County, Ohio",40097
0500000US39023,39023,"Clark County, Ohio",138333
0500000US39025,39025,"Clermont County, Ohio",197363
0500000US39027,39027,"Clinton County, Ohio",42040
0500000US39029,39029,"Columbiana County, Ohio",107841
0500000US39031,39031,"Coshocton County, Ohio",36901
0500000US39033,39033,"Crawford County, Ohio",43784
0500000US39035,39035,"Cuyahoga County, Ohio",1280122(r44877)
0500000US39037,39037,"Darke County, Ohio",52959
0500000US39039,39039,"Defiance County, Ohio",39037
0500000US39041,39041,"Delaware County, Ohio",174214
0500000US39043,39043,"Erie County, Ohio",77079
0500000US39045,39045,"Fairfield County, Ohio",146156
0500000US39047,39047,"Fayette County, Ohio",29030
0500000US39049,39049,"Franklin County, Ohio",1163414
0500000US39051,39051,"Fulton County, Ohio",42698
0500000US39053,39053,"Gallia County, Ohio",30934
0500000US39055,39055,"Geauga County, Ohio",93389(r44905)
0500000US39057,39057,"Greene County, Ohio",161573
0500000US39059,39059,"Guernsey County, Ohio",40087
0500000US39061,39061,"Hamilton County, Ohio",802374
0500000US39063,39063,"Hancock County, Ohio",74782
0500000US39065,39065,"Hardin County, Ohio",32058
0500000US39067,39067,"Harrison County, Ohio",15864
0500000US39069,39069,"Henry County, Ohio",28215
0500000US39071,39071,"Highland County, Ohio",43589
0500000US39073,39073,"Hocking County, Ohio",29380
0500000US39075,39075,"Holmes County, Ohio",42366
0500000US39077,39077,"Huron County, Ohio",59626
0500000US39079,39079,"Jackson County, Ohio",33225
0500000US39081,39081,"Jefferson County, Ohio",69709
0500000US39083,39083,"Knox County, Ohio",60921
0500000US39085,39085,"Lake County, Ohio",230041(r45182)
0500000US39087,39087,"Lawrence County, Ohio",62450
0500000US39089,39089,"Licking County, Ohio",166492
0500000US39091,39091,"Logan County, Ohio",45858
0500000US39093,39093,"Lorain County, Ohio",301356
0500000US39095,39095,"Lucas County, Ohio",441815
0500000US39097,39097,"Madison County, Ohio",43435
0500000US39099,39099,"Mahoning County, Ohio",238823
0500000US39101,39101,"Marion County, Ohio",66501
0500000US39103,39103,"Medina County, Ohio",172332
0500000US39105,39105,"Meigs County, Ohio",23770
0500000US39107,39107,"Mercer County, Ohio",40814
0500000US39109,39109,"Miami County, Ohio",102506
0500000US39111,39111,"Monroe County, Ohio",14642
0500000US39113,39113,"Montgomery County, Ohio",535153
0500000US39115,39115,"Morgan County, Ohio",15054
0500000US39117,39117,"Morrow County, Ohio",34827
0500000US39119,39119,"Muskingum County, Ohio",86074
0500000US39121,39121,"Noble County, Ohio",14645
0500000US39123,39123,"Ottawa County, Ohio",41428
0500000US39125,39125,"Paulding County, Ohio",19614
0500000US39127,39127,"Perry County, Ohio",36058
0500000US39129,39129,"Pickaway County, Ohio",55698
0500000US39131,39131,"Pike County, Ohio",28709
0500000US39133,39133,"Portage County, Ohio",161419
0500000US39135,39135,"Preble County, Ohio",42270
0500000US39137,39137,"Putnam County, Ohio",34499
0500000US39139,39139,"Richland County, Ohio",124475
0500000US39141,39141,"Ross County, Ohio",78064
0500000US39143,39143,"Sandusky County, Ohio",60944
0500000US39145,39145,"Scioto County, Ohio",79499
0500000US39147,39147,"Seneca County, Ohio",56745
0500000US39149,39149,"Shelby County, Ohio",49423
0500000US39151,39151,"Stark County, Ohio",375586
0500000US39153,39153,"Summit County, Ohio",541781
0500000US39155,39155,"Trumbull County, Ohio",210312(r45248)
0500000US39157,39157,"Tuscarawas County, Ohio",92582
0500000US39159,39159,"Union County, Ohio",52300
0500000US39161,39161,"Van Wert County, Ohio",28744
0500000US39163,39163,"Vinton County, Ohio",13435
0500000US39165,39165,"Warren County, Ohio",212693
0500000US39167,39167,"Washington County, Ohio",61778
0500000US39169,39169,"Wayne County, Ohio",114520
0500000US39171,39171,"Williams County, Ohio",37642
0500000US39173,39173,"Wood County, Ohio",125488
0500000US39175,39175,"Wyandot County, Ohio",22615
0500000US40001,40001,"Adair County, Oklahoma",22683
0500000US40003,40003,"Alfalfa County, Oklahoma",5642
0500000US40005,40005,"Atoka County, Oklahoma",14182
0500000US40007,40007,"Beaver County, Oklahoma",5636
0500000US40009,40009,"Beckham County, Oklahoma",22119
0500000US40011,40011,"Blaine County, Oklahoma",11943
0500000US40013,40013,"Bryan County, Oklahoma",42416
0500000US40015,40015,"Caddo County, Oklahoma",29600
0500000US40017,40017,"Canadian County, Oklahoma",115541
0500000US40019,40019,"Carter County, Oklahoma",47557
0500000US40021,40021,"Cherokee County, Oklahoma",46987
0500000US40023,40023,"Choctaw County, Oklahoma",15205
0500000US40025,40025,"Cimarron County, Oklahoma",2475
0500000US40027,40027,"Cleveland County, Oklahoma",255755
0500000US40029,40029,"Coal County, Oklahoma",5925
0500000US40031,40031,"Comanche County, Oklahoma",124098
0500000US40033,40033,"Cotton County, Oklahoma",6193
0500000US40035,40035,"Craig County, Oklahoma",15029
0500000US40037,40037,"Creek County, Oklahoma",69967
0500000US40039,40039,"Custer County, Oklahoma",27469
0500000US40041,40041,"Delaware County, Oklahoma",41487
0500000US40043,40043,"Dewey County, Oklahoma",4810
0500000US40045,40045,"Ellis County, Oklahoma",4151
0500000US40047,40047,"Garfield County, Oklahoma",60580
0500000US40049,40049,"Garvin County, Oklahoma",27576
0500000US40051,40051,"Grady County, Oklahoma",52431
0500000US40053,40053,"Grant County, Oklahoma",4527
0500000US40055,40055,"Greer County, Oklahoma",6239
0500000US40057,40057,"Harmon County, Oklahoma",2922
0500000US40059,40059,"Harper County, Oklahoma",3685
0500000US40061,40061,"Haskell County, Oklahoma",12769
0500000US40063,40063,"Hughes County, Oklahoma",14003
0500000US40065,40065,"Jackson County, Oklahoma",26446
0500000US40067,40067,"Jefferson County, Oklahoma",6472
0500000US40069,40069,"Johnston County, Oklahoma",10957
0500000US40071,40071,"Kay County, Oklahoma",46562
0500000US40073,40073,"Kingfisher County, Oklahoma",15034
0500000US40075,40075,"Kiowa County, Oklahoma",9446
0500000US40077,40077,"Latimer County, Oklahoma",11154
0500000US40079,40079,"Le Flore County, Oklahoma",50384
0500000US40081,40081,"Lincoln County, Oklahoma",34273
0500000US40083,40083,"Logan County, Oklahoma",41848
0500000US40085,40085,"Love County, Oklahoma",9423
0500000US40087,40087,"McClain County, Oklahoma",34506
0500000US40089,40089,"McCurtain County, Oklahoma",33151
0500000US40091,40091,"McIntosh County, Oklahoma",20252
0500000US40093,40093,"Major County, Oklahoma",7527
0500000US40095,40095,"Marshall County, Oklahoma",15840
0500000US40097,40097,"Mayes County, Oklahoma",41259
0500000US40099,40099,"Murray County, Oklahoma",13488
0500000US40101,40101,"Muskogee County, Oklahoma",70990
0500000US40103,40103,"Noble County, Oklahoma",11561
0500000US40105,40105,"Nowata County, Oklahoma",10536
0500000US40107,40107,"Okfuskee County, Oklahoma",12191
0500000US40109,40109,"Oklahoma County, Oklahoma",718633
