GEOID,Name,state_new,,,,,
05000US55113,"Sawyer County, Wisconsin",UM,,,,,
05000US55115,"Shawano County, Wisconsin",UM,,,,,
05000US55117,"Sheboygan County, Wisconsin",HL,,,,,
05000US55119,"Taylor County, Wisconsin",UM,,,,,
05000US55121,"Trempealeau County, Wisconsin",HL,,,,,
05000US55123,"Vernon County, Wisconsin",HL,,,,,
05000US55125,"Vilas County, Wisconsin",UM,,,,,
05000US55127,"Walworth County, Wisconsin",SL,,,,,
05000US55129,"Washburn County, Wisconsin",UM,,,,,
05000US55131,"Washington County, Wisconsin",HL,,,,,
05000US55133,"Waukesha County, Wisconsin",SL,,,,,
05000US55135,"Waupaca County, Wisconsin",HL,,,,,
05000US55137,"Waushara County, Wisconsin",HL,,,,,
05000US55139,"Winnebago County, Wisconsin",HL,,,,,
05000US55141,"Wood County, Wisconsin",HL,,,,,
05000US56001,"Albany County, Wyoming",SY,,,,,
05000US56003,"Big Horn County, Wyoming",SY,,,,,
05000US56005,"Campbell County, Wyoming",SY,,,,,
05000US56007,"Carbon County, Wyoming",DS,,,,,
05000US56009,"Converse County, Wyoming",SY,,,,,
05000US56011,"Crook County, Wyoming",SY,,,,,
05000US56013,"Fremont County, Wyoming",SY,,,,,
05000US56015,"Goshen County, Wyoming",SY,,,,,
05000US56017,"Hot Springs County, Wyoming",SY,,,,,
05000US56019,"Johnson County, Wyoming",SY,,,,,
05000US56021,"Laramie County, Wyoming",SY,,,,,
05000US56023,"Lincoln County, Wyoming",DS,,,,,
05000US56025,"Natrona County, Wyoming",SY,,,,,
05000US56027,"Niobrara County, Wyoming",SY,,,,,
05000US56029,"Park County, Wyoming",SY,,,,,
05000US56031,"Platte County, Wyoming",SY,,,,,
05000US56033,"Sheridan County, Wyoming",SY,,,,,
05000US56035,"Sublette County, Wyoming",DS,,,,,
05000US56037,"Sweetwater County, Wyoming",DS,,,,,
05000US56039,"Teton County, Wyoming",SY,,,,,
05000US56041,"Uinta County, Wyoming",DS,,,,,
05000US56043,"Washakie County, Wyoming",SY,,,,,
05000US56045,"Weston County, Wyoming",SY,,,,,
1600000US0600394,Agoura Hills city,SO,,,,,
1600000US0600884,Alhambra city,SO,,,,,
1600000US0602462,Arcadia city,SO,,,,,
1600000US0602896,Artesia city,SO,,,,,
1600000US0603274,Avalon city,SO,,,,,
1600000US0603386,Azusa city,SO,,,,,
1600000US0603666,Baldwin Park city,SO,,,,,
1600000US0604870,Bell city,AN,,,,,
1600000US0604982,Bellflower city,SO,,,,,
1600000US0604996,Bell Gardens city,AN,,,,,
1600000US0606308,Beverly Hills city,AN,,,,,
1600000US0607946,Bradbury city,SO,,,,,
1600000US0608954,Burbank city,AN,,,,,
1600000US0609598,Calabasas city,SO,,,,,
1600000US0611530,Carson city,AN,,,,,
1600000US0612552,Cerritos city,SO,,,,,
1600000US0613756,Claremont city,SO,,,,,
1600000US0614974,Commerce city,AN,,,,,
1600000US0615044,Compton city,AN,,,,,
1600000US0616742,Covina city,SO,,,,,
1600000US0617498,Cudahy city,AN,,,,,
1600000US0617568,Culver City city,AN,,,,,
1600000US0619192,Diamond Bar city,SO,,,,,
1600000US0619766,Downey city,AN,,,,,
1600000US0619990,Duarte city,SO,,,,,
1600000US0622230,El Monte city,SO,,,,,
1600000US0622412,El Segundo city,AN,,,,,
1600000US0628168,Gardena city,AN,,,,,
1600000US0630000,Glendale city,AN,,,,,
1600000US0630014,Glendora city,SO,,,,,
1600000US0632506,Hawaiian Gardens city,SO,,,,,
1600000US0632548,Hawthorne city,AN,,,,,
1600000US0633364,Hermosa Beach city,AN,,,,,
1600000US0633518,Hidden Hills city,SO,,,,,
1600000US0636056,Huntington Park city,AN,,,,,
1600000US0636490,Industry city,SO,,,,,
1600000US0636546,Inglewood city,AN,,,,,
1600000US0636826,Irwindale city,SO,,,,,
1600000US0639003,La Cañada Flintridge city,SO,,,,,
1600000US0639304,La Habra Heights city,SO,,,,,
1600000US0639892,Lakewood city,SO,,,,,
1600000US0640032,La Mirada city,SO,,,,,
1600000US0640130,Lancaster city,SO,,,,,
1600000US0640340,La Puente city,SO,,,,,
1600000US0640830,La Verne city,SO,,,,,
1600000US0640886,Lawndale city,AN,,,,,
1600000US0642468,Lomita city,AN,,,,,
1600000US0643000,Long Beach city,AN,,,,,
1600000US0644000,Los Angeles city,AN,,,,,
1600000US0644574,Lynwood city,AN,,,,,
1600000US0645246,Malibu city,SO,,,,,
1600000US0645400,Manhattan Beach city,AN,,,,,
1600000US0646492,Maywood city,AN,,,,,
1600000US0648648,Monrovia city,SO,,,,,
1600000US0648816,Montebello city,SO,,,,,
1600000US0648914,Monterey Park city,SO,,,,,
1600000US0652526,Norwalk city,SO,,,,,
1600000US0655156,Palmdale city,SO,,,,,
1600000US0655380,Palos Verdes Estates city,AN,,,,,
1600000US0655618,Paramount city,AN,,,,,
1600000US0656000,Pasadena city,SO,,,,,
1600000US0656924,Pico Rivera city,SO,,,,,
1600000US0658072,Pomona city,SO,,,,,
1600000US0659514,Rancho Palos Verdes city,AN,,,,,
1600000US0660018,Redondo Beach city,AN,,,,,
1600000US0662602,Rolling Hills city,AN,,,,,
1600000US0662644,Rolling Hills Estates city,AN,,,,,
1600000US0662896,Rosemead city,SO,,,,,
1600000US0666070,San Dimas city,SO,,,,,
1600000US0666140,San Fernando city,AN,,,,,
1600000US0667042,San Gabriel city,SO,,,,,
1600000US0668224,San Marino city,AN,,,,,
1600000US0669088,Santa Clarita city,SO,,,,,
1600000US0669154,Santa Fe Springs city,SO,,,,,
1600000US0670000,Santa Monica city,AN,,,,,
1600000US0671806,Sierra Madre city,SO,,,,,
1600000US0671876,Signal Hill city,AN,,,,,
1600000US0672996,South El Monte city,SO,,,,,
1600000US0673080,South Gate city,AN,,,,,
1600000US0673220,South Pasadena city,AN,,,,,
1600000US0678148,Temple City city,SO,,,,,
1600000US0680000,Torrance city,AN,,,,,
1600000US0682422,Vernon city,AN,,,,,
1600000US0683332,Walnut city,SO,,,,,
1600000US0684200,West Covina city,SO,,,,,
1600000US0684410,West Hollywood city,AN,,,,,
1600000US0684438,Westlake Village city,SO,,,,,
1600000US0685292,Whittier city,SO,,,,,
,Balance of Los Angeles County,SO,,,,,
1600000US0600947,Aliso Viejo city,CE,,,,,
1600000US0602000,Anaheim city,CE,,,,,
1600000US0608100,Brea city,CE,,,,,
1600000US0608786,Buena Park city,CE,,,,,
1600000US0616532,Costa Mesa city,CE,,,,,
1600000US0617750,Cypress city,CE,,,,,
1600000US0617946,Dana Point city,CE,,,,,
1600000US0625380,Fountain Valley city,CE,,,,,
1600000US0628000,Fullerton city,CE,,,,,
1600000US0629000,Garden Grove city,CE,,,,,
1600000US0636000,Huntington Beach city,CE,,,,,
1600000US0636770,Irvine city,CE,,,,,
1600000US0639178,Laguna Beach city,CE,,,,,
1600000US0639220,Laguna Hills city,CE,,,,,
1600000US0639248,Laguna Niguel city,CE,,,,,
1600000US0639259,Laguna Woods city,CE,,,,,
1600000US0639290,La Habra city,CE,,,,,
1600000US0639496,Lake Forest city,CE,,,,,
1600000US0640256,La Palma city,CE,,,,,
1600000US0643224,Los Alamitos city,CE,,,,,
1600000US0648256,Mission Viejo city,CE,,,,,
1600000US0651182,Newport Beach city,CE,,,,,
1600000US0653980,Orange city,CE,,,,,
1600000US0657526,Placentia city,CE,,,,,
1600000US0659587,Rancho Santa Margarita city,CE,,,,,
1600000US0665084,San Clemente city,CE,,,,,
1600000US0668028,San Juan Capistrano city,CE,,,,,
1600000US0669000,Santa Ana city,CE,,,,,
1600000US0670686,Seal Beach city,AN,,,,,
1600000US0673962,Stanton city,CE,,,,,
1600000US0680854,Tustin city,CE,,,,,
1600000US0682744,Villa Park city,CE,,,,,
1600000US0684550,Westminster city,CE,,,,,
1600000US0686832,Yorba Linda city,CE,,,,,
,Balance of Orange County,CE,,,,,
1600000US0600296,Adelanto city,HG,,,,,
1600000US0602364,Apple Valley town,HG,,,,,
1600000US0604030,Barstow city,HG,,,,,
1600000US0606434,Big Bear Lake city,HG,,,,,
1600000US0613210,Chino city,HG,,,,,
1600000US0613214,Chino Hills city,HG,,,,,
1600000US0614890,Colton city,HG,,,,,
1600000US0624680,Fontana city,SO,,,,,
1600000US0630658,Grand Terrace city,HG,,,,,
1600000US0633434,Hesperia city,HG,,,,,
1600000US0633588,Highland city,HG,,,,,
1600000US0642370,Loma Linda city,HG,,,,,
1600000US0648788,Montclair city,HG,,,,,
1600000US0650734,Needles city,HG,,,,,
1600000US0653896,Ontario city,SO,,,,,
1600000US0659451,Rancho Cucamonga city,HG,,,,,
1600000US0659962,Redlands city,HG,,,,,
1600000US0660466,Rialto city,HG,,,,,
1600000US0665000,San Bernardino city,HG,,,,,
1600000US0680994,Twentynine Palms city,HG,,,,,
1600000US0681344,Upland city,HG,,,,,
1600000US0682590,Victorville city,HG,,,,,
1600000US0687042,Yucaipa city,HG,,,,,
1600000US0687056,Yucca Valley town,HG,,,,,
,Balance of San Bernardino County,HG,,,,,
1600000US1700243,Addison village,CL,,,,,
1600000US1714572,Clarendon Hills village,CL,,,,,
1600000US1718628,Darien city,CL,,,,,
1600000US1720591,Downers Grove village,CL,,,,,
1600000US1729730,Glendale Heights village,CL,,,,,
1600000US1729756,Glen Ellyn village,CL,,,,,
1600000US1737907,Itasca village,CL,,,,,
1600000US1743939,Lisle village,CL,,,,,
1600000US1744407,Lombard village,CL,,,,,
1600000US1754560,Oakbrook Terrace city,CL,,,,,
1600000US1777993,Villa Park village,CL,,,,,
1600000US1780645,Westmont village,CL,,,,,
1600000US1781048,Wheaton city,CL,,,,,
1600000US1782985,Wood Dale city,CL,,,,,
1600000US1705248,Bensenville village,CL,,,,,
1600000US1709980,Burr Ridge village,CL,,,,,
1600000US1723620,Elmhurst city,CL,,,,,
1600000US1735307,Hinsdale village,CL,,,,,
1600000US1754534,Oak Brook village,CL,,,,,
1600000US1779397,Balance of DuPage County,SL,,,,,
1600000US3602506,Ardsley village,MC,,1600000US3600155,3600155,"Accord CDP, New York",586
1600000US3608103,Briarcliff Manor village,HV,,1600000US3600199,3600199,"Adams village, New York",1671
1600000US3608532,Bronxville village,MC,,1600000US3600232,3600232,"Adams Center CDP, New York",1587
1600000US3610341,Buchanan village,HV,,1600000US3600276,3600276,"Addison village, New York",1826
1600000US3619213,Croton-on-Hudson village,HV,,1600000US3600342,3600342,"Afton village, New York",991
1600000US3620698,Dobbs Ferry village,MH,,1600000US3600408,3600408,"Airmont village, New York",8869
1600000US3624295,Elmsford village,MC,,1600000US3600441,3600441,"Akron village, New York",2893
1600000US3632402,Harrison village,MC,,1600000US3601000,3601000,"Albany city, New York",98498
1600000US3632710,Hastings-on-Hudson village,MH,,1600000US3601011,3601011,"Albertson CDP, New York",5294
1600000US3637803,Irvington village,HV,,1600000US3601033,3601033,"Albion village, New York",5614
1600000US3641333,Larchmont village,MC,,1600000US3601088,3601088,"Alden village, New York",2587
1600000US3644831,Mamaroneck village,MC,,1600000US3601154,3601154,"Alexander village, New York",560
1600000US3648890,Mount Kisco village,MC,,1600000US3601187,3601187,"Alexandria Bay village, New York",906
1600000US3649121,Mount Vernon city,MH,,1600000US3601198,3601198,"Alfred village, New York",4275
1600000US3650617,New Rochelle city,MH,,1600000US3601286,3601286,"Allegany village, New York",2011
1600000US3655530,Ossining village,HV,,1600000US3601440,3601440,"Almond village, New York",443
1600000US3656979,Peekskill city,MC,,1600000US3601517,3601517,"Altamont village, New York",1742
1600000US3657023,Pelham Manor village,MH,,1600000US3601550,3601550,"Altmar CDP, New York",381
1600000US3657001,Pelham village,MH,,1600000US3601572,3601572,"Altona CDP, New York",771
,Pleasantville village,MC,,1600000US3601594,3601594,"Amagansett CDP, New York",817
,Port Chester village,MC,,1600000US3601682,3601682,"Amenia CDP, New York",1134
,Rye Brook village,MC,,1600000US3601737,3601737,"Ames village, New York",161
,Rye city,MC,,1600000US3602044,3602044,"Amityville village, New York",9513
,Scarsdale village,MC,,1600000US3602066,3602066,"Amsterdam city, New York",17974
,Sleepy Hollow village,HV,,1600000US3602121,3602121,"Andes CDP, New York",245
,Tarrytown village,HV,,1600000US3602143,3602143,"Andover village, New York",833
,Tuckahoe village,MC,,1600000US3602176,3602176,"Angelica village, New York",783
,White Plains city,MC,,1600000US3602198,3602198,"Angola village, New York",2002
,Yonkers city,MH,,1600000US3602220,3602220,"Angola on the Lake CDP, New York",1788
,Remainder of Westchester County,MC,,1600000US3602286,3602286,"Antwerp village, New York",537
,,,,1600000US3602308,3602308,"Apalachin CDP, New York",1255
,,,,1600000US3602374,3602374,"Aquebogue CDP, New York",1635
,,,,1600000US3602407,3602407,"Arcade village, New York",2159
,,,,,3602506,"Ardsley village, New York",4557
,,,,1600000US3602550,3602550,"Argyle village, New York",470
,,,,1600000US3602583,3602583,"Arkport village, New York",755
,,,,1600000US3602616,3602616,"Arlington CDP, New York",3765
,,,,1600000US3602649,3602649,"Armonk CDP, New York",4537
,,,,1600000US3602737,3602737,"Asharoken village, New York",446
,,,,1600000US3602902,3602902,"Athens village, New York",1465
,,,,1600000US3602968,3602968,"Atlantic Beach village, New York",1473
,,,,1600000US3603001,3603001,"Attica village, New York",2790
,,,,1600000US3603078,3603078,"Auburn city, New York",26962
,,,,1600000US3603188,3603188,"Aurora village, New York",687
,,,,1600000US3603254,3603254,"Au Sable Forks CDP, New York",435
,,,,1600000US3603320,3603320,"Averill Park CDP, New York",1368
,,,,1600000US3603331,3603331,"Avoca village, New York",950
,,,,1600000US3603353,3603353,"Avon village, New York",3293
,,,,1600000US3603408,3603408,"Babylon village, New York",12177
,,,,1600000US3604033,3604033,"Bainbridge village, New York",1345
,,,,1600000US3604055,3604055,"Baiting Hollow CDP, New York",1637
,,,,1600000US3604143,3604143,"Baldwin CDP, New York",25214
,,,,1600000US3604154,3604154,"Baldwin Harbor CDP, New York",7335
,,,,1600000US3604198,3604198,"Baldwinsville village, New York",7532
,,,,1600000US3604253,3604253,"Ballston Spa village, New York",5278
,,,,1600000US3604286,3604286,"Balmville CDP, New York",2955
,,,,1600000US3604396,3604396,"Bardonia CDP, New York",3695
,,,,1600000US3604440,3604440,"Barker village, New York",754
,,,,1600000US3604528,3604528,"Barneveld village, New York",261
,,,,1600000US3604550,3604550,"Barnum Island CDP, New York",2447
,,,,1600000US3604715,3604715,"Batavia city, New York",14868
,,,,1600000US3604759,3604759,"Bath village, New York",5611
,,,,1600000US3604803,3604803,"Baxter Estates village, New York",1018
,,,,1600000US3604891,3604891,"Bay Park CDP, New York",1650
,,,,1600000US3604913,3604913,"Bayport CDP, New York",8181
,,,,1600000US3604935,3604935,"Bay Shore CDP, New York",30392
,,,,1600000US3605034,3605034,"Bayville village, New York",6752
,,,,1600000US3605039,3605039,"Baywood CDP, New York",7360
,,,,1600000US3605100,3605100,"Beacon city, New York",14279
,,,,1600000US3605188,3605188,"Beaver Dam Lake CDP, New York",1640
,,,,1600000US3605309,3605309,"Bedford CDP, New York",1898
,,,,1600000US3605342,3605342,"Bedford Hills CDP, New York",3738
,,,,1600000US3605562,3605562,"Belfast CDP, New York",823
,,,,1600000US3605639,3605639,"Bellerose village, New York",1293
,,,,1600000US3605661,3605661,"Bellerose Terrace CDP, New York",2100
,,,,1600000US3605672,3605672,"Belle Terre village, New York",679
,,,,1600000US3605683,3605683,"Belleville CDP, New York",160
,,,,1600000US3605738,3605738,"Bellmore CDP, New York",15767
,,,,1600000US3605771,3605771,"Bellport village, New York",2050
,,,,1600000US3605815,3605815,"Belmont village, New York",902
,,,,1600000US3605848,3605848,"Bemus Point village, New York",314
,,,,1600000US3606046,3606046,"Bergen village, New York",1150
,,,,1600000US3606387,3606387,"Bethpage CDP, New York",17016
,,,,1600000US3606464,3606464,"Big Flats CDP, New York",5463
,,,,1600000US3606574,3606574,"Billington Heights CDP, New York",1259
,,,,1600000US3606607,3606607,"Binghamton city, New York",45964
,,,,1600000US3606644,3606644,"Binghamton University CDP, New York",6240
,,,,1600000US3606794,3606794,"Black River village, New York",1301
,,,,1600000US3606849,3606849,"Blasdell village, New York",2631
,,,,1600000US3606860,3606860,"Blauvelt CDP, New York",5794
,,,,1600000US3606904,3606904,"Bliss CDP, New York",597
,,,,1600000US3606937,3606937,"Blodgett Mills CDP, New York",240
,,,,1600000US3606945,3606945,"Bloomfield village, New York",1428
,,,,1600000US3606959,3606959,"Bloomingburg village, New York",389
,,,,1600000US3607025,3607025,"Bloomville CDP, New York",132
,,,,1600000US3607069,3607069,"Blue Point CDP, New York",4742
,,,,1600000US3607157,3607157,"Bohemia CDP, New York",9282
,,,,1600000US3607190,3607190,"Bolivar village, New York",1122
,,,,1600000US3607245,3607245,"Bolton Landing CDP, New York",388
,,,,1600000US3607355,3607355,"Boonville village, New York",2113
,,,,1600000US3607960,3607960,"Brasher Falls CDP, New York",692
,,,,1600000US3608004,3608004,"Breesport CDP, New York",483
,,,,1600000US3608026,3608026,"Brentwood CDP, New York",63115
,,,,1600000US3608059,3608059,"Brewerton CDP, New York",4011
,,,,1600000US3608070,3608070,"Brewster village, New York",2360
,,,,1600000US3608092,3608092,"Brewster Hill CDP, New York",1618
,,,,,3608103,"Briarcliff Manor village, New York",7864
,,,,1600000US3608136,3608136,"Bridgehampton CDP, New York",1149
,,,,1600000US3608147,3608147,"Bridgeport CDP, New York",1426
,,,,1600000US3608169,3608169,"Bridgewater CDP, New York",563
,,,,1600000US3608257,3608257,"Brighton CDP, New York",36753
,,,,1600000US3608323,3608323,"Brightwaters village, New York",3096
,,,,1600000US3608334,3608334,"Brinckerhoff CDP, New York",2486
,,,,1600000US3608422,3608422,"Broadalbin village, New York",1388
,,,,1600000US3608466,3608466,"Brockport village, New York",8415
,,,,1600000US3608488,3608488,"Brocton village, New York",1384
,,,,,3608532,"Bronxville village, New York",6428
,,,,1600000US3609000,3609000,"Brookhaven CDP, New York",3523
,,,,1600000US3610132,3610132,"Brookville village, New York",3576
,,,,1600000US3610231,3610231,"Brownville village, New York",1037
,,,,1600000US3610286,3610286,"Brushton village, New York",538
,,,,,3610341,"Buchanan village, New York",2255
,,,,1600000US3611000,3611000,"Buffalo city, New York",259574
,,,,1600000US3611132,3611132,"Burdett village, New York",469
,,,,1600000US3611154,3611154,"Burke village, New York",212
,,,,1600000US3611440,3611440,"Busti CDP, New York",330
,,,,1600000US3611550,3611550,"Byersville CDP, New York",32
,,,,1600000US3611638,3611638,"Cairo CDP, New York",1194
,,,,1600000US3611671,3611671,"Calcium CDP, New York",4119
,,,,1600000US3611704,3611704,"Caledonia village, New York",2037
,,,,1600000US3611748,3611748,"Callicoon CDP, New York",225
,,,,1600000US3611781,3611781,"Calverton CDP, New York",6517
,,,,1600000US3611825,3611825,"Cambridge village, New York",1733
,,,,1600000US3611847,3611847,"Camden village, New York",2455
,,,,1600000US3611902,3611902,"Camillus village, New York",1180
,,,,1600000US3611935,3611935,"Campbell CDP, New York",659
,,,,1600000US3612111,3612111,"Canajoharie village, New York",2015
,,,,1600000US3612144,3612144,"Canandaigua city, New York",10402
,,,,1600000US3612177,3612177,"Canaseraga village, New York",541
,,,,1600000US3612188,3612188,"Canastota village, New York",4644
,,,,1600000US3612210,3612210,"Candor village, New York",727
,,,,1600000US3612254,3612254,"Canisteo village, New York",2333
,,,,1600000US3612331,3612331,"Canton village, New York",6553
,,,,1600000US3612353,3612353,"Cape Vincent village, New York",743
,,,,1600000US3612419,3612419,"Carle Place CDP, New York",4918
,,,,1600000US3612532,3612532,"Carmel Hamlet CDP, New York",6392
,,,,1600000US3612584,3612584,"Caroga Lake CDP, New York",519
,,,,1600000US3612683,3612683,"Carthage village, New York",3536
,,,,1600000US3612749,3612749,"Cassadaga village, New York",548
,,,,1600000US3612771,3612771,"Castile village, New York",951
,,,,1600000US3612870,3612870,"Castleton-on-Hudson village, New York",1350
,,,,1600000US3612881,3612881,"Castorland village, New York",324
,,,,1600000US3612958,3612958,"Cato village, New York",695
,,,,1600000US3613002,3613002,"Catskill village, New York",3894
,,,,1600000US3613024,3613024,"Cattaraugus village, New York",933
,,,,1600000US3613068,3613068,"Cayuga village, New York",512
,,,,1600000US3613079,3613079,"Cayuga Heights village, New York",3779
,,,,1600000US3613145,3613145,"Cazenovia village, New York",2851
,,,,1600000US3613233,3613233,"Cedarhurst village, New York",6685
